Hour,"Capacity, A*h","Capacity, %"
3039,5.5585,99.5504692313203
3040,5.5583,99.5468873128448
3041,5.5583,99.5468873128448
3042,5.5583,99.5468873128448
3043,5.5583,99.5468873128448
3044,5.5583,99.5468873128448
3045,5.5583,99.5468873128448
3046,5.5583,99.5468873128448
3047,5.5583,99.5468873128448
3048,5.5583,99.5468873128448
3049,5.5583,99.5468873128448
3050,5.5583,99.5468873128448
3051,5.5583,99.5468873128448
3052,5.5583,99.5468873128448
3053,5.5583,99.5468873128448
3054,5.5583,99.5468873128448
3055,5.5583,99.5468873128448
3056,5.5583,99.5468873128448
3057,5.5583,99.5468873128448
3058,5.5583,99.5468873128448
3059,5.5583,99.5468873128448
3060,5.5583,99.5468873128448
3061,5.5583,99.5468873128448
3062,5.5583,99.5468873128448
3063,5.5583,99.5468873128448
3064,5.5581,99.5433053943692
3065,5.5581,99.5433053943692
3066,5.5581,99.5433053943692
3067,5.5581,99.5433053943692
3068,5.5581,99.5433053943692
3069,5.5581,99.5433053943692
3070,5.5581,99.5433053943692
3071,5.5581,99.5433053943692
3072,5.5581,99.5433053943692
3073,5.5581,99.5433053943692
3074,5.5581,99.5433053943692
3075,5.5581,99.5433053943692
3076,5.5581,99.5433053943692
3077,5.5581,99.5433053943692
3078,5.5581,99.5433053943692
3079,5.5581,99.5433053943692
3080,5.5581,99.5433053943692
3081,5.5581,99.5433053943692
3082,5.5581,99.5433053943692
3083,5.5581,99.5433053943692
3084,5.5581,99.5433053943692
3085,5.5581,99.5433053943692
3086,5.5581,99.5433053943692
3087,5.5581,99.5433053943692
3088,5.5579,99.5397234758937
3089,5.5579,99.5397234758937
3090,5.5579,99.5397234758937
3091,5.5579,99.5397234758937
3092,5.5579,99.5397234758937
3093,5.5579,99.5397234758937
3094,5.5579,99.5397234758937
3095,5.5579,99.5397234758937
3096,5.5579,99.5397234758937
3097,5.5579,99.5397234758937
3098,5.5579,99.5397234758937
3099,5.5579,99.5397234758937
3100,5.5579,99.5397234758937
3101,5.5579,99.5397234758937
3102,5.5579,99.5397234758937
3103,5.5579,99.5397234758937
3104,5.5579,99.5397234758937
3105,5.5579,99.5397234758937
3106,5.5579,99.5397234758937
3107,5.5579,99.5397234758937
3108,5.5579,99.5397234758937
3109,5.5579,99.5397234758937
3110,5.5579,99.5397234758937
3111,5.5579,99.5397234758937
3112,5.5577,99.5361415574182
3113,5.5577,99.5361415574182
3114,5.5577,99.5361415574182
3115,5.5577,99.5361415574182
3116,5.5577,99.5361415574182
3117,5.5577,99.5361415574182
3118,5.5577,99.5361415574182
3119,5.5577,99.5361415574182
3120,5.5577,99.5361415574182
3121,5.5577,99.5361415574182
3122,5.5577,99.5361415574182
3123,5.5577,99.5361415574182
3124,5.5577,99.5361415574182
3125,5.5577,99.5361415574182
3126,5.5577,99.5361415574182
3127,5.5577,99.5361415574182
3128,5.5577,99.5361415574182
3129,5.5577,99.5361415574182
3130,5.5577,99.5361415574182
3131,5.5577,99.5361415574182
3132,5.5577,99.5361415574182
3133,5.5577,99.5361415574182
3134,5.5577,99.5361415574182
3135,5.5577,99.5361415574182
3136,5.5575,99.5325596389426
3137,5.5575,99.5325596389426
3138,5.5575,99.5325596389426
3139,5.5575,99.5325596389426
3140,5.5575,99.5325596389426
3141,5.5575,99.5325596389426
3142,5.5575,99.5325596389426
3143,5.5575,99.5325596389426
3144,5.5575,99.5325596389426
3145,5.5575,99.5325596389426
3146,5.5575,99.5325596389426
3147,5.5575,99.5325596389426
3148,5.5575,99.5325596389426
3149,5.5575,99.5325596389426
3150,5.5575,99.5325596389426
3151,5.5575,99.5325596389426
3152,5.5575,99.5325596389426
3153,5.5575,99.5325596389426
3154,5.5575,99.5325596389426
3155,5.5575,99.5325596389426
3156,5.5575,99.5325596389426
3157,5.5575,99.5325596389426
3158,5.5575,99.5325596389426
3159,5.5575,99.5325596389426
3160,5.5573,99.5289777204671
3161,5.5573,99.5289777204671
3162,5.5573,99.5289777204671
3163,5.5573,99.5289777204671
3164,5.5573,99.5289777204671
3165,5.5573,99.5289777204671
3166,5.5573,99.5289777204671
3167,5.5573,99.5289777204671
3168,5.5573,99.5289777204671
3169,5.5573,99.5289777204671
3170,5.5573,99.5289777204671
3171,5.5573,99.5289777204671
3172,5.5573,99.5289777204671
3173,5.5573,99.5289777204671
3174,5.5573,99.5289777204671
3175,5.5573,99.5289777204671
3176,5.5573,99.5289777204671
3177,5.5573,99.5289777204671
3178,5.5573,99.5289777204671
3179,5.5573,99.5289777204671
3180,5.5573,99.5289777204671
3181,5.5573,99.5289777204671
3182,5.5573,99.5289777204671
3183,5.5573,99.5289777204671
3184,5.5571,99.5253958019915
3185,5.5571,99.5253958019915
3186,5.5571,99.5253958019915
3187,5.5571,99.5253958019915
3188,5.5571,99.5253958019915
3189,5.5571,99.5253958019915
3190,5.5571,99.5253958019915
3191,5.5571,99.5253958019915
3192,5.5571,99.5253958019915
3193,5.5571,99.5253958019915
3194,5.5571,99.5253958019915
3195,5.5571,99.5253958019915
3196,5.5571,99.5253958019915
3197,5.5571,99.5253958019915
3198,5.5571,99.5253958019915
3199,5.5571,99.5253958019915
3200,5.5571,99.5253958019915
3201,5.5571,99.5253958019915
3202,5.5571,99.5253958019915
3203,5.5571,99.5253958019915
3204,5.5571,99.5253958019915
3205,5.5571,99.5253958019915
3206,5.5571,99.5253958019915
3207,5.5571,99.5253958019915
3208,5.5569,99.521813883516
3209,5.5569,99.521813883516
3210,5.5569,99.521813883516
3211,5.5569,99.521813883516
3212,5.5569,99.521813883516
3213,5.5569,99.521813883516
3214,5.5569,99.521813883516
3215,5.5569,99.521813883516
3216,5.5569,99.521813883516
3217,5.5569,99.521813883516
3218,5.5569,99.521813883516
3219,5.5569,99.521813883516
3220,5.5569,99.521813883516
3221,5.5569,99.521813883516
3222,5.5569,99.521813883516
3223,5.5569,99.521813883516
3224,5.5569,99.521813883516
3225,5.5569,99.521813883516
3226,5.5569,99.521813883516
3227,5.5569,99.521813883516
3228,5.5569,99.521813883516
3229,5.5569,99.521813883516
3230,5.5569,99.521813883516
3231,5.5569,99.521813883516
3232,5.5567,99.5182319650405
3233,5.5567,99.5182319650405
3234,5.5567,99.5182319650405
3235,5.5567,99.5182319650405
3236,5.5567,99.5182319650405
3237,5.5567,99.5182319650405
3238,5.5567,99.5182319650405
3239,5.5567,99.5182319650405
3240,5.5567,99.5182319650405
3241,5.5567,99.5182319650405
3242,5.5567,99.5182319650405
3243,5.5567,99.5182319650405
3244,5.5567,99.5182319650405
3245,5.5567,99.5182319650405
3246,5.5567,99.5182319650405
3247,5.5567,99.5182319650405
3248,5.5567,99.5182319650405
3249,5.5567,99.5182319650405
3250,5.5567,99.5182319650405
3251,5.5567,99.5182319650405
3252,5.5567,99.5182319650405
3253,5.5567,99.5182319650405
3254,5.5567,99.5182319650405
3255,5.5567,99.5182319650405
3256,5.5565,99.5146500465649
3257,5.5565,99.5146500465649
3258,5.5565,99.5146500465649
3259,5.5565,99.5146500465649
3260,5.5565,99.5146500465649
3261,5.5565,99.5146500465649
3262,5.5565,99.5146500465649
3263,5.5565,99.5146500465649
3264,5.5565,99.5146500465649
3265,5.5565,99.5146500465649
3266,5.5565,99.5146500465649
3267,5.5565,99.5146500465649
3268,5.5565,99.5146500465649
3269,5.5565,99.5146500465649
3270,5.5565,99.5146500465649
3271,5.5565,99.5146500465649
3272,5.5565,99.5146500465649
3273,5.5565,99.5146500465649
3274,5.5565,99.5146500465649
3275,5.5565,99.5146500465649
3276,5.5565,99.5146500465649
3277,5.5565,99.5146500465649
3278,5.5565,99.5146500465649
3279,5.5565,99.5146500465649
3280,5.5563,99.5110681280894
3281,5.5563,99.5110681280894
3282,5.5563,99.5110681280894
3283,5.5563,99.5110681280894
3284,5.5563,99.5110681280894
3285,5.5563,99.5110681280894
3286,5.5563,99.5110681280894
3287,5.5563,99.5110681280894
3288,5.5563,99.5110681280894
3289,5.5563,99.5110681280894
3290,5.5563,99.5110681280894
3291,5.5563,99.5110681280894
3292,5.5563,99.5110681280894
3293,5.5563,99.5110681280894
3294,5.5563,99.5110681280894
3295,5.5563,99.5110681280894
3296,5.5563,99.5110681280894
3297,5.5563,99.5110681280894
3298,5.5563,99.5110681280894
3299,5.5563,99.5110681280894
3300,5.5563,99.5110681280894
3301,5.5563,99.5110681280894
3302,5.5563,99.5110681280894
3303,5.5563,99.5110681280894
3304,5.5561,99.5074862096139
3305,5.5561,99.5074862096139
3306,5.5561,99.5074862096139
3307,5.5561,99.5074862096139
3308,5.5561,99.5074862096139
3309,5.5561,99.5074862096139
3310,5.5561,99.5074862096139
3311,5.5561,99.5074862096139
3312,5.5561,99.5074862096139
3313,5.5561,99.5074862096139
3314,5.5561,99.5074862096139
3315,5.5561,99.5074862096139
3316,5.5561,99.5074862096139
3317,5.5561,99.5074862096139
3318,5.5561,99.5074862096139
3319,5.5561,99.5074862096139
3320,5.5561,99.5074862096139
3321,5.5561,99.5074862096139
3322,5.5561,99.5074862096139
3323,5.5561,99.5074862096139
3324,5.5561,99.5074862096139
3325,5.5561,99.5074862096139
3326,5.5561,99.5074862096139
3327,5.5561,99.5074862096139
3328,5.5559,99.5039042911384
3329,5.5559,99.5039042911384
3330,5.5559,99.5039042911384
3331,5.5559,99.5039042911384
3332,5.5559,99.5039042911384
3333,5.5559,99.5039042911384
3334,5.5559,99.5039042911384
3335,5.5559,99.5039042911384
3336,5.5559,99.5039042911384
3337,5.5559,99.5039042911384
3338,5.5559,99.5039042911384
3339,5.5559,99.5039042911384
3340,5.5559,99.5039042911384
3341,5.5559,99.5039042911384
3342,5.5559,99.5039042911384
3343,5.5559,99.5039042911384
3344,5.5559,99.5039042911384
3345,5.5559,99.5039042911384
3346,5.5559,99.5039042911384
3347,5.5559,99.5039042911384
3348,5.5559,99.5039042911384
3349,5.5559,99.5039042911384
3350,5.5559,99.5039042911384
3351,5.5559,99.5039042911384
3352,5.5557,99.5003223726628
3353,5.5557,99.5003223726628
3354,5.5557,99.5003223726628
3355,5.5557,99.5003223726628
3356,5.5557,99.5003223726628
3357,5.5557,99.5003223726628
3358,5.5557,99.5003223726628
3359,5.5557,99.5003223726628
3360,5.5557,99.5003223726628
3361,5.5557,99.5003223726628
3362,5.5557,99.5003223726628
3363,5.5557,99.5003223726628
3364,5.5557,99.5003223726628
3365,5.5557,99.5003223726628
3366,5.5557,99.5003223726628
3367,5.5557,99.5003223726628
3368,5.5557,99.5003223726628
3369,5.5557,99.5003223726628
3370,5.5557,99.5003223726628
3371,5.5557,99.5003223726628
3372,5.5557,99.5003223726628
3373,5.5557,99.5003223726628
3374,5.5557,99.5003223726628
3375,5.5557,99.5003223726628
3376,5.5555,99.4967404541873
3377,5.5555,99.4967404541873
3378,5.5555,99.4967404541873
3379,5.5555,99.4967404541873
3380,5.5555,99.4967404541873
3381,5.5555,99.4967404541873
3382,5.5555,99.4967404541873
3383,5.5555,99.4967404541873
3384,5.5555,99.4967404541873
3385,5.5555,99.4967404541873
3386,5.5555,99.4967404541873
3387,5.5555,99.4967404541873
3388,5.5555,99.4967404541873
3389,5.5555,99.4967404541873
3390,5.5555,99.4967404541873
3391,5.5555,99.4967404541873
3392,5.5555,99.4967404541873
3393,5.5555,99.4967404541873
3394,5.5555,99.4967404541873
3395,5.5555,99.4967404541873
3396,5.5555,99.4967404541873
3397,5.5555,99.4967404541873
3398,5.5555,99.4967404541873
3399,5.5555,99.4967404541873
3400,5.5553,99.4931585357117
3401,5.5553,99.4931585357117
3402,5.5553,99.4931585357117
3403,5.5553,99.4931585357117
3404,5.5553,99.4931585357117
3405,5.5553,99.4931585357117
3406,5.5553,99.4931585357117
3407,5.5553,99.4931585357117
3408,5.5553,99.4931585357117
3409,5.5553,99.4931585357117
3410,5.5553,99.4931585357117
3411,5.5553,99.4931585357117
3412,5.5553,99.4931585357117
3413,5.5553,99.4931585357117
3414,5.5553,99.4931585357117
3415,5.5553,99.4931585357117
3416,5.5553,99.4931585357117
3417,5.5553,99.4931585357117
3418,5.5553,99.4931585357117
3419,5.5553,99.4931585357117
3420,5.5553,99.4931585357117
3421,5.5553,99.4931585357117
3422,5.5553,99.4931585357117
3423,5.5553,99.4931585357117
3424,5.5551,99.4895766172362
3425,5.5551,99.4895766172362
3426,5.5551,99.4895766172362
3427,5.5551,99.4895766172362
3428,5.5551,99.4895766172362
3429,5.5551,99.4895766172362
3430,5.5551,99.4895766172362
3431,5.5551,99.4895766172362
3432,5.5551,99.4895766172362
3433,5.5551,99.4895766172362
3434,5.5551,99.4895766172362
3435,5.5551,99.4895766172362
3436,5.5551,99.4895766172362
3437,5.5551,99.4895766172362
3438,5.5551,99.4895766172362
3439,5.5551,99.4895766172362
3440,5.5551,99.4895766172362
3441,5.5551,99.4895766172362
3442,5.5551,99.4895766172362
3443,5.5551,99.4895766172362
3444,5.5551,99.4895766172362
3445,5.5551,99.4895766172362
3446,5.5551,99.4895766172362
3447,5.5551,99.4895766172362
3448,5.5549,99.4859946987607
3449,5.5549,99.4859946987607
3450,5.5549,99.4859946987607
3451,5.5549,99.4859946987607
3452,5.5549,99.4859946987607
3453,5.5549,99.4859946987607
3454,5.5549,99.4859946987607
3455,5.5549,99.4859946987607
3456,5.5549,99.4859946987607
3457,5.5549,99.4859946987607
3458,5.5549,99.4859946987607
3459,5.5549,99.4859946987607
3460,5.5549,99.4859946987607
3461,5.5549,99.4859946987607
3462,5.5549,99.4859946987607
3463,5.5549,99.4859946987607
3464,5.5549,99.4859946987607
3465,5.5549,99.4859946987607
3466,5.5549,99.4859946987607
3467,5.5549,99.4859946987607
3468,5.5549,99.4859946987607
3469,5.5549,99.4859946987607
3470,5.5549,99.4859946987607
3471,5.5549,99.4859946987607
3472,5.5547,99.4824127802851
3473,5.5547,99.4824127802851
3474,5.5547,99.4824127802851
3475,5.5547,99.4824127802851
3476,5.5547,99.4824127802851
3477,5.5547,99.4824127802851
3478,5.5547,99.4824127802851
3479,5.5547,99.4824127802851
3480,5.5547,99.4824127802851
3481,5.5547,99.4824127802851
3482,5.5547,99.4824127802851
3483,5.5547,99.4824127802851
3484,5.5547,99.4824127802851
3485,5.5547,99.4824127802851
3486,5.5547,99.4824127802851
3487,5.5547,99.4824127802851
3488,5.5547,99.4824127802851
3489,5.5547,99.4824127802851
3490,5.5547,99.4824127802851
3491,5.5547,99.4824127802851
3492,5.5547,99.4824127802851
3493,5.5547,99.4824127802851
3494,5.5547,99.4824127802851
3495,5.5547,99.4824127802851
3496,5.5545,99.4788308618096
3497,5.5545,99.4788308618096
3498,5.5545,99.4788308618096
3499,5.5545,99.4788308618096
3500,5.5545,99.4788308618096
3501,5.5545,99.4788308618096
3502,5.5545,99.4788308618096
3503,5.5545,99.4788308618096
3504,5.5545,99.4788308618096
3505,5.5545,99.4788308618096
3506,5.5545,99.4788308618096
3507,5.5545,99.4788308618096
3508,5.5545,99.4788308618096
3509,5.5545,99.4788308618096
3510,5.5545,99.4788308618096
3511,5.5545,99.4788308618096
3512,5.5545,99.4788308618096
3513,5.5545,99.4788308618096
3514,5.5545,99.4788308618096
3515,5.5545,99.4788308618096
3516,5.5545,99.4788308618096
3517,5.5545,99.4788308618096
3518,5.5545,99.4788308618096
3519,5.5545,99.4788308618096
3520,5.5543,99.4752489433341
3521,5.5543,99.4752489433341
3522,5.5543,99.4752489433341
3523,5.5543,99.4752489433341
3524,5.5543,99.4752489433341
3525,5.5543,99.4752489433341
3526,5.5543,99.4752489433341
3527,5.5543,99.4752489433341
3528,5.5543,99.4752489433341
3529,5.5543,99.4752489433341
3530,5.5543,99.4752489433341
3531,5.5543,99.4752489433341
3532,5.5543,99.4752489433341
3533,5.5543,99.4752489433341
3534,5.5543,99.4752489433341
3535,5.5543,99.4752489433341
3536,5.5543,99.4752489433341
3537,5.5543,99.4752489433341
3538,5.5543,99.4752489433341
3539,5.5543,99.4752489433341
3540,5.5543,99.4752489433341
3541,5.5543,99.4752489433341
3542,5.5543,99.4752489433341
3543,5.5543,99.4752489433341
3544,5.5541,99.4716670248585
3545,5.5541,99.4716670248585
3546,5.5541,99.4716670248585
3547,5.5541,99.4716670248585
3548,5.5541,99.4716670248585
3549,5.5541,99.4716670248585
3550,5.5541,99.4716670248585
3551,5.5541,99.4716670248585
3552,5.5541,99.4716670248585
3553,5.5541,99.4716670248585
3554,5.5541,99.4716670248585
3555,5.5541,99.4716670248585
3556,5.5541,99.4716670248585
3557,5.5541,99.4716670248585
3558,5.5541,99.4716670248585
3559,5.5541,99.4716670248585
3560,5.5541,99.4716670248585
3561,5.5541,99.4716670248585
3562,5.5541,99.4716670248585
3563,5.5541,99.4716670248585
3564,5.5541,99.4716670248585
3565,5.5541,99.4716670248585
3566,5.5541,99.4716670248585
3567,5.5541,99.4716670248585
3568,5.5539,99.468085106383
3569,5.5539,99.468085106383
3570,5.5539,99.468085106383
3571,5.5539,99.468085106383
3572,5.5539,99.468085106383
3573,5.5539,99.468085106383
3574,5.5539,99.468085106383
3575,5.5539,99.468085106383
3576,5.5539,99.468085106383
3577,5.5539,99.468085106383
3578,5.5539,99.468085106383
3579,5.5539,99.468085106383
3580,5.5539,99.468085106383
3581,5.5539,99.468085106383
3582,5.5539,99.468085106383
3583,5.5539,99.468085106383
3584,5.5539,99.468085106383
3585,5.5539,99.468085106383
3586,5.5539,99.468085106383
3587,5.5539,99.468085106383
3588,5.5539,99.468085106383
3589,5.5539,99.468085106383
3590,5.5539,99.468085106383
3591,5.5539,99.468085106383
3592,5.5537,99.4645031879075
3593,5.5537,99.4645031879075
3594,5.5537,99.4645031879075
3595,5.5537,99.4645031879075
3596,5.5537,99.4645031879075
3597,5.5537,99.4645031879075
3598,5.5537,99.4645031879075
3599,5.5537,99.4645031879075
3600,5.5537,99.4645031879075
3601,5.5537,99.4645031879075
3602,5.5537,99.4645031879075
3603,5.5537,99.4645031879075
3604,5.5537,99.4645031879075
3605,5.5537,99.4645031879075
3606,5.5537,99.4645031879075
3607,5.5537,99.4645031879075
3608,5.5537,99.4645031879075
3609,5.5537,99.4645031879075
3610,5.5537,99.4645031879075
3611,5.5537,99.4645031879075
3612,5.5537,99.4645031879075
3613,5.5537,99.4645031879075
3614,5.5537,99.4645031879075
3615,5.5537,99.4645031879075
3616,5.5535,99.4609212694319
3617,5.5535,99.4609212694319
3618,5.5535,99.4609212694319
3619,5.5535,99.4609212694319
3620,5.5535,99.4609212694319
3621,5.5535,99.4609212694319
3622,5.5535,99.4609212694319
3623,5.5535,99.4609212694319
3624,5.5535,99.4609212694319
3625,5.5535,99.4609212694319
3626,5.5535,99.4609212694319
3627,5.5535,99.4609212694319
3628,5.5535,99.4609212694319
3629,5.5535,99.4609212694319
3630,5.5535,99.4609212694319
3631,5.5535,99.4609212694319
3632,5.5535,99.4609212694319
3633,5.5535,99.4609212694319
3634,5.5535,99.4609212694319
3635,5.5535,99.4609212694319
3636,5.5535,99.4609212694319
3637,5.5535,99.4609212694319
3638,5.5535,99.4609212694319
3639,5.5535,99.4609212694319
3640,5.5533,99.4573393509564
3641,5.5533,99.4573393509564
3642,5.5533,99.4573393509564
3643,5.5533,99.4573393509564
3644,5.5533,99.4573393509564
3645,5.5533,99.4573393509564
3646,5.5533,99.4573393509564
3647,5.5533,99.4573393509564
3648,5.5533,99.4573393509564
3649,5.5533,99.4573393509564
3650,5.5533,99.4573393509564
3651,5.5533,99.4573393509564
3652,5.5533,99.4573393509564
3653,5.5533,99.4573393509564
3654,5.5533,99.4573393509564
3655,5.5533,99.4573393509564
3656,5.5533,99.4573393509564
3657,5.5533,99.4573393509564
3658,5.5533,99.4573393509564
3659,5.5533,99.4573393509564
3660,5.5533,99.4573393509564
3661,5.5533,99.4573393509564
3662,5.5533,99.4573393509564
3663,5.5533,99.4573393509564
3664,5.5531,99.4537574324808
3665,5.5531,99.4537574324808
3666,5.5531,99.4537574324808
3667,5.5531,99.4537574324808
3668,5.5531,99.4537574324808
3669,5.5531,99.4537574324808
3670,5.5531,99.4537574324808
3671,5.5531,99.4537574324808
3672,5.5531,99.4537574324808
3673,5.5531,99.4537574324808
3674,5.5531,99.4537574324808
3675,5.5531,99.4537574324808
3676,5.5531,99.4537574324808
3677,5.5531,99.4537574324808
3678,5.5531,99.4537574324808
3679,5.5531,99.4537574324808
3680,5.5531,99.4537574324808
3681,5.5531,99.4537574324808
3682,5.5531,99.4537574324808
3683,5.5531,99.4537574324808
3684,5.5531,99.4537574324808
3685,5.5531,99.4537574324808
3686,5.5531,99.4537574324808
3687,5.5531,99.4537574324808
3688,5.5529,99.4501755140053
3689,5.5529,99.4501755140053
3690,5.5529,99.4501755140053
3691,5.5529,99.4501755140053
3692,5.5529,99.4501755140053
3693,5.5529,99.4501755140053
3694,5.5529,99.4501755140053
3695,5.5529,99.4501755140053
3696,5.5529,99.4501755140053
3697,5.5529,99.4501755140053
3698,5.5529,99.4501755140053
3699,5.5529,99.4501755140053
3700,5.5529,99.4501755140053
3701,5.5529,99.4501755140053
3702,5.5529,99.4501755140053
3703,5.5529,99.4501755140053
3704,5.5529,99.4501755140053
3705,5.5529,99.4501755140053
3706,5.5529,99.4501755140053
3707,5.5529,99.4501755140053
3708,5.5529,99.4501755140053
3709,5.5529,99.4501755140053
3710,5.5529,99.4501755140053
3711,5.5529,99.4501755140053
3712,5.5527,99.4465935955298
3713,5.5527,99.4465935955298
3714,5.5527,99.4465935955298
3715,5.5527,99.4465935955298
3716,5.5527,99.4465935955298
