P2,P1,E,Pch,Pdis,Demand,S_max,SolarGen,Pdumped
0.0,26.46,128.83,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.34,121.36,0.0,5.51,27.85,168.22,0.0,100000.0
0.0,18.01,114.87,0.0,4.88,22.89,172.89,0.0,100000.0
0.0,15.66,109.13,0.0,4.56,20.22,172.26,0.0,100000.0
0.0,14.63,103.77,0.0,4.44,19.08,225.87,0.0,100000.0
0.0,13.9,98.54,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.12,93.35,0.0,4.42,17.55,224.38,0.0,100000.0
0.0,12.97,88.14,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.76,0.0,4.8,17.55,849.26,0.0,100000.0
0.0,14.98,77.1,0.0,5.62,20.6,699.5,0.0,100000.0
0.0,15.09,70.49,0.0,6.36,22.89,2.51,1.44,100000.0
0.0,8.81,63.01,0.0,5.37,26.24,498.66,12.06,100000.0
0.0,1.26,56.69,0.0,1.19,27.47,77.49,25.02,100000.0
0.0,0.0,55.29,9.05,0.0,27.85,699.76,36.9,100000.0
0.0,0.0,62.53,16.88,0.0,29.38,2.51,46.26,100000.0
0.0,0.0,76.04,22.2,0.0,29.76,2.51,51.96,100000.0
0.0,0.0,93.8,25.33,0.0,28.61,162.45,53.94,100000.0
0.0,0.0,114.07,25.3,0.0,25.94,871.13,51.24,100000.0
0.0,0.0,134.31,19.34,0.0,25.18,225.22,44.52,100000.0
0.0,0.0,149.78,9.7,0.0,24.8,77.83,34.5,100000.0
0.0,1.58,157.54,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.83,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.77,0.0,8.61,38.15,228.17,0.36,100000.0
0.0,29.52,137.64,0.0,7.48,37.01,324.35,0.0,100000.0
0.0,26.46,128.83,0.0,6.35,32.81,851.43,0.0,100000.0
0.0,22.34,121.36,0.0,5.51,27.85,225.49,0.0,100000.0
0.0,18.01,114.87,0.0,4.88,22.89,324.32,0.0,100000.0
0.0,15.66,109.13,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.77,0.0,4.44,19.08,245.25,0.0,100000.0
0.0,13.9,98.54,0.0,4.41,18.31,700.0,0.0,100000.0
0.0,13.12,93.35,0.0,4.42,17.55,294.79,0.0,100000.0
0.0,12.97,88.14,0.0,4.58,17.55,245.27,0.0,100000.0
0.0,12.75,82.75,0.0,4.8,17.55,851.52,0.0,100000.0
0.0,14.98,77.1,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.49,0.0,6.36,22.89,0.0,1.44,100000.0
0.0,8.81,63.01,0.0,5.37,26.24,871.5,12.06,100000.0
0.0,1.26,56.69,0.0,1.19,27.47,77.53,25.02,100000.0
0.0,0.0,55.29,9.05,0.0,27.85,245.14,36.9,100000.0
0.0,0.0,62.53,16.88,0.0,29.38,213.97,46.26,100000.0
0.0,0.0,76.04,22.2,0.0,29.76,168.24,51.96,100000.0
0.0,0.0,93.8,25.33,0.0,28.61,498.79,53.94,100000.0
0.0,0.0,114.07,25.3,0.0,25.94,699.11,51.24,100000.0
0.0,0.0,134.3,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.78,9.7,0.0,24.8,871.52,34.5,100000.0
0.0,1.58,157.54,0.0,1.45,25.18,324.33,22.14,100000.0
0.0,15.01,155.83,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.77,0.0,8.61,38.15,871.51,0.36,100000.0
0.0,29.52,137.64,0.0,7.48,37.01,2.51,0.0,100000.0
0.0,26.46,128.83,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.34,121.36,0.0,5.51,27.85,224.41,0.0,100000.0
0.0,18.01,114.87,0.0,4.88,22.89,0.0,0.0,100000.0
0.0,15.66,109.13,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.77,0.0,4.44,19.08,172.24,0.0,100000.0
0.0,13.9,98.54,0.0,4.41,18.31,227.8,0.0,100000.0
0.0,13.13,93.34,0.0,4.42,17.55,162.45,0.0,100000.0
0.0,12.97,88.14,0.0,4.58,17.55,224.46,0.0,100000.0
0.0,12.75,82.75,0.0,4.8,17.55,193.13,0.0,100000.0
0.0,14.98,77.1,0.0,5.62,20.6,324.13,0.0,100000.0
0.0,15.09,70.49,0.0,6.36,22.89,168.22,1.44,100000.0
0.0,8.81,63.01,0.0,5.37,26.24,227.83,12.06,100000.0
0.0,1.26,56.69,0.0,1.19,27.47,227.95,25.02,100000.0
0.0,0.0,55.29,9.05,0.0,27.85,868.66,36.9,100000.0
0.0,0.0,62.53,16.88,0.0,29.38,77.55,46.26,100000.0
0.0,0.0,76.04,22.2,0.0,29.76,324.16,51.96,100000.0
0.0,0.0,93.8,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.06,25.3,0.0,25.94,498.37,51.24,100000.0
0.0,0.0,134.3,19.34,0.0,25.18,193.18,44.52,100000.0
0.0,0.0,149.78,9.7,0.0,24.8,168.47,34.5,100000.0
0.0,1.58,157.54,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.83,0.0,6.85,31.28,324.3,9.42,100000.0
0.0,29.18,147.76,0.0,8.61,38.15,245.27,0.36,100000.0
0.0,29.52,137.63,0.0,7.48,37.01,213.96,0.0,100000.0
0.0,26.46,128.83,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.34,121.36,0.0,5.51,27.85,225.46,0.0,100000.0
0.0,18.01,114.87,0.0,4.88,22.89,324.31,0.0,100000.0
0.0,15.66,109.13,0.0,4.56,20.22,245.13,0.0,100000.0
0.0,14.63,103.76,0.0,4.44,19.08,0.0,0.0,100000.0
0.0,13.9,98.54,0.0,4.41,18.31,699.62,0.0,100000.0
0.0,13.13,93.34,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.97,88.14,0.0,4.58,17.55,193.15,0.0,100000.0
0.0,12.75,82.75,0.0,4.8,17.55,225.38,0.0,100000.0
0.0,14.98,77.1,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.49,0.0,6.36,22.89,0.0,1.44,100000.0
0.0,8.81,63.01,0.0,5.37,26.24,0.0,12.06,100000.0
0.0,1.26,56.69,0.0,1.19,27.47,225.49,25.02,100000.0
0.0,0.0,55.29,9.05,0.0,27.85,324.38,36.9,100000.0
0.0,0.0,62.53,16.88,0.0,29.38,168.26,46.26,100000.0
0.0,0.0,76.04,22.2,0.0,29.76,77.63,51.96,100000.0
0.0,0.0,93.8,25.33,0.0,28.61,77.58,53.94,100000.0
0.0,0.0,114.06,25.3,0.0,25.94,1.58,51.24,100000.0
0.0,0.0,134.3,19.34,0.0,25.18,498.76,44.52,100000.0
0.0,0.0,149.77,9.7,0.0,24.8,168.23,34.5,100000.0
0.0,1.58,157.54,0.0,1.45,25.18,228.1,22.14,100000.0
0.0,15.01,155.83,0.0,6.85,31.28,224.54,9.42,100000.0
0.0,29.18,147.76,0.0,8.61,38.15,162.47,0.36,100000.0
0.0,29.52,137.63,0.0,7.48,37.01,245.12,0.0,100000.0
0.0,26.46,128.83,0.0,6.35,32.81,225.32,0.0,100000.0
0.0,22.34,121.35,0.0,5.51,27.85,225.36,0.0,100000.0
0.0,18.01,114.87,0.0,4.88,22.89,193.1,0.0,100000.0
0.0,15.66,109.13,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.76,0.0,4.44,19.08,324.12,0.0,100000.0
0.0,13.9,98.54,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.13,93.34,0.0,4.42,17.55,245.13,0.0,100000.0
0.0,12.97,88.14,0.0,4.58,17.55,224.41,0.0,100000.0
0.0,12.75,82.75,0.0,4.8,17.55,172.29,0.0,100000.0
0.0,14.98,77.1,0.0,5.62,20.6,1.58,0.0,100000.0
0.0,15.09,70.49,0.0,6.36,22.89,324.13,1.44,100000.0
0.0,8.8,63.01,0.0,5.37,26.24,224.91,12.06,100000.0
0.0,1.26,56.69,0.0,1.19,27.47,460.1,25.02,100000.0
0.0,0.0,55.29,9.05,0.0,27.85,699.32,36.9,100000.0
0.0,0.0,62.53,16.88,0.0,29.38,193.14,46.26,100000.0
0.0,0.0,76.04,22.2,0.0,29.76,850.1,51.96,100000.0
0.0,0.0,93.8,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.06,25.3,0.0,25.94,2.51,51.24,100000.0
0.0,0.0,134.3,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.77,9.7,0.0,24.8,2.51,34.5,100000.0
0.0,1.58,157.54,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.82,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.76,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.52,137.63,0.0,7.48,37.01,225.11,0.0,100000.0
0.0,26.46,128.83,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.34,121.35,0.0,5.51,27.85,0.0,0.0,100000.0
0.0,18.01,114.87,0.0,4.88,22.89,224.67,0.0,100000.0
0.0,15.66,109.13,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.76,0.0,4.44,19.08,214.03,0.0,100000.0
0.0,13.9,98.53,0.0,4.41,18.31,699.84,0.0,100000.0
0.0,13.13,93.34,0.0,4.42,17.55,849.96,0.0,100000.0
0.0,12.97,88.14,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.75,0.0,4.8,17.55,225.28,0.0,100000.0
0.0,14.98,77.1,0.0,5.62,20.6,224.45,0.0,100000.0
0.0,15.09,70.49,0.0,6.36,22.89,224.44,1.44,100000.0
0.0,8.8,63.01,0.0,5.37,26.24,245.24,12.06,100000.0
0.0,1.26,56.69,0.0,1.19,27.47,1003.91,25.02,100000.0
0.0,0.0,55.29,9.05,0.0,27.85,2.51,36.9,100000.0
0.0,0.0,62.53,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.04,22.2,0.0,29.76,213.97,51.96,100000.0
0.0,0.0,93.8,25.33,0.0,28.61,1.58,53.94,100000.0
0.0,0.0,114.06,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.3,19.34,0.0,25.18,1.58,44.52,100000.0
0.0,0.0,149.77,9.7,0.0,24.8,245.14,34.5,100000.0
0.0,1.58,157.53,0.0,1.45,25.18,324.22,22.14,100000.0
0.0,15.01,155.82,0.0,6.85,31.28,162.47,9.42,100000.0
0.0,29.18,147.76,0.0,8.61,38.15,699.78,0.36,100000.0
0.0,29.52,137.63,0.0,7.48,37.01,168.23,0.0,100000.0
0.0,26.46,128.83,0.0,6.35,32.81,245.23,0.0,100000.0
0.0,22.34,121.35,0.0,5.51,27.85,0.0,0.0,100000.0
0.0,18.01,114.87,0.0,4.88,22.89,2.51,0.0,100000.0
0.0,15.66,109.12,0.0,4.56,20.22,224.37,0.0,100000.0
0.0,14.63,103.76,0.0,4.44,19.08,0.0,0.0,100000.0
0.0,13.9,98.53,0.0,4.41,18.31,245.28,0.0,100000.0
0.0,13.13,93.34,0.0,4.42,17.55,172.25,0.0,100000.0
0.0,12.97,88.14,0.0,4.58,17.55,245.12,0.0,100000.0
0.0,12.75,82.75,0.0,4.8,17.55,193.1,0.0,100000.0
0.0,14.98,77.1,0.0,5.62,20.6,1.59,0.0,100000.0
0.0,15.09,70.48,0.0,6.36,22.89,172.23,1.44,100000.0
0.0,8.8,63.0,0.0,5.37,26.24,871.34,12.06,100000.0
0.0,1.26,56.69,0.0,1.19,27.47,245.22,25.02,100000.0
0.0,0.0,55.29,9.05,0.0,27.85,2.51,36.9,100000.0
0.0,0.0,62.53,16.88,0.0,29.38,245.19,46.26,100000.0
0.0,0.0,76.03,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.8,25.33,0.0,28.61,162.47,53.94,100000.0
0.0,0.0,114.06,25.3,0.0,25.94,1.58,51.24,100000.0
0.0,0.0,134.3,19.34,0.0,25.18,77.73,44.52,100000.0
0.0,0.0,149.77,9.7,0.0,24.8,324.36,34.5,100000.0
0.0,1.58,157.53,0.0,1.45,25.18,162.45,22.14,100000.0
0.0,15.01,155.82,0.0,6.85,31.28,245.22,9.42,100000.0
0.0,29.18,147.76,0.0,8.61,38.15,224.41,0.36,100000.0
0.0,29.52,137.63,0.0,7.48,37.01,245.14,0.0,100000.0
0.0,26.46,128.82,0.0,6.35,32.81,77.49,0.0,100000.0
0.0,22.34,121.35,0.0,5.51,27.85,324.4,0.0,100000.0
0.0,18.01,114.86,0.0,4.88,22.89,227.9,0.0,100000.0
0.0,15.66,109.12,0.0,4.56,20.22,245.12,0.0,100000.0
0.0,14.63,103.76,0.0,4.44,19.08,871.05,0.0,100000.0
0.0,13.9,98.53,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.13,93.34,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.97,88.13,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.75,0.0,4.8,17.55,871.46,0.0,100000.0
0.0,14.98,77.1,0.0,5.62,20.6,227.89,0.0,100000.0
0.0,15.09,70.48,0.0,6.36,22.89,168.67,1.44,100000.0
0.0,8.8,63.0,0.0,5.37,26.24,0.0,12.06,100000.0
0.0,1.26,56.68,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.29,9.05,0.0,27.85,225.49,36.9,100000.0
0.0,0.0,62.53,16.88,0.0,29.38,227.95,46.26,100000.0
0.0,0.0,76.03,22.2,0.0,29.76,699.84,51.96,100000.0
0.0,0.0,93.8,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.06,25.3,0.0,25.94,1.58,51.24,100000.0
0.0,0.0,134.3,19.34,0.0,25.18,699.89,44.52,100000.0
0.0,0.0,149.77,9.7,0.0,24.8,850.99,34.5,100000.0
0.0,1.58,157.53,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.82,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.76,0.0,8.61,38.15,851.52,0.36,100000.0
0.0,29.52,137.63,0.0,7.48,37.01,193.12,0.0,100000.0
0.0,26.46,128.82,0.0,6.35,32.81,324.18,0.0,100000.0
0.0,22.34,121.35,0.0,5.51,27.85,0.0,0.0,100000.0
0.0,18.01,114.86,0.0,4.88,22.89,162.52,0.0,100000.0
0.0,15.66,109.12,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.76,0.0,4.44,19.08,0.0,0.0,100000.0
0.0,13.9,98.53,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.13,93.34,0.0,4.42,17.55,77.51,0.0,100000.0
0.0,12.97,88.13,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.75,0.0,4.8,17.55,168.23,0.0,100000.0
0.0,14.98,77.1,0.0,5.62,20.6,871.28,0.0,100000.0
0.0,15.09,70.48,0.0,6.36,22.89,871.3,1.44,100000.0
0.0,8.8,63.0,0.0,5.37,26.24,324.28,12.06,100000.0
0.0,1.26,56.68,0.0,1.19,27.47,224.66,25.02,100000.0
0.0,0.0,55.28,9.05,0.0,27.85,172.27,36.9,100000.0
0.0,0.0,62.52,16.88,0.0,29.38,871.44,46.26,100000.0
0.0,0.0,76.03,22.2,0.0,29.76,214.05,51.96,100000.0
0.0,0.0,93.79,25.33,0.0,28.61,77.61,53.94,100000.0
0.0,0.0,114.06,25.3,0.0,25.94,224.37,51.24,100000.0
0.0,0.0,134.3,19.34,0.0,25.18,498.66,44.52,100000.0
0.0,0.0,149.77,9.7,0.0,24.8,77.97,34.5,100000.0
0.0,1.58,157.53,0.0,1.45,25.18,228.07,22.14,100000.0
0.0,15.01,155.82,0.0,6.85,31.28,224.44,9.42,100000.0
0.0,29.18,147.76,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.52,137.63,0.0,7.48,37.01,0.0,0.0,100000.0
0.0,26.46,128.82,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.34,121.35,0.0,5.51,27.85,162.48,0.0,100000.0
0.0,18.01,114.86,0.0,4.88,22.89,225.24,0.0,100000.0
0.0,15.66,109.12,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.76,0.0,4.44,19.08,193.13,0.0,100000.0
0.0,13.9,98.53,0.0,4.41,18.31,214.06,0.0,100000.0
0.0,13.13,93.34,0.0,4.42,17.55,700.0,0.0,100000.0
0.0,12.97,88.13,0.0,4.58,17.55,2.51,0.0,100000.0
0.0,12.75,82.75,0.0,4.8,17.55,324.24,0.0,100000.0
0.0,14.98,77.09,0.0,5.62,20.6,324.31,0.0,100000.0
0.0,15.09,70.48,0.0,6.36,22.89,0.0,1.44,100000.0
0.0,8.8,63.0,0.0,5.37,26.24,871.5,12.06,100000.0
0.0,1.26,56.68,0.0,1.19,27.47,245.21,25.02,100000.0
0.0,0.0,55.28,9.05,0.0,27.85,77.5,36.9,100000.0
0.0,0.0,62.52,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.03,22.2,0.0,29.76,245.24,51.96,100000.0
0.0,0.0,93.79,25.33,0.0,28.61,245.19,53.94,100000.0
0.0,0.0,114.06,25.3,0.0,25.94,245.28,51.24,100000.0
0.0,0.0,134.29,19.34,0.0,25.18,698.44,44.52,100000.0
0.0,0.0,149.77,9.7,0.0,24.8,0.0,34.5,100000.0
0.0,1.58,157.53,0.0,1.45,25.18,2.51,22.14,100000.0
0.0,15.01,155.82,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.75,0.0,8.61,38.15,193.76,0.36,100000.0
0.0,29.52,137.63,0.0,7.48,37.01,0.0,0.0,100000.0
0.0,26.46,128.82,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.34,121.35,0.0,5.51,27.85,699.85,0.0,100000.0
0.0,18.01,114.86,0.0,4.88,22.89,0.0,0.0,100000.0
0.0,15.66,109.12,0.0,4.56,20.22,172.28,0.0,100000.0
0.0,14.63,103.76,0.0,4.44,19.08,0.0,0.0,100000.0
0.0,13.9,98.53,0.0,4.41,18.31,0.0,0.0,100000.0
0.0,13.13,93.34,0.0,4.42,17.55,848.88,0.0,100000.0
0.0,12.97,88.13,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.74,0.0,4.8,17.55,498.45,0.0,100000.0
0.0,14.98,77.09,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.48,0.0,6.36,22.89,214.01,1.44,100000.0
0.0,8.8,63.0,0.0,5.37,26.24,168.27,12.06,100000.0
0.0,1.26,56.68,0.0,1.19,27.47,77.51,25.02,100000.0
0.0,0.0,55.28,9.05,0.0,27.85,225.46,36.9,100000.0
0.0,0.0,62.52,16.88,0.0,29.38,225.4,46.26,100000.0
0.0,0.0,76.03,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.79,25.33,0.0,28.61,168.24,53.94,100000.0
0.0,0.0,114.05,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.29,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.77,9.7,0.0,24.8,324.39,34.5,100000.0
0.0,1.58,157.53,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.82,0.0,6.85,31.28,870.98,9.42,100000.0
0.0,29.18,147.75,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.52,137.62,0.0,7.48,37.01,224.3,0.0,100000.0
0.0,26.46,128.82,0.0,6.35,32.81,162.47,0.0,100000.0
0.0,22.34,121.35,0.0,5.51,27.85,324.15,0.0,100000.0
0.0,18.01,114.86,0.0,4.88,22.89,245.21,0.0,100000.0
0.0,15.66,109.12,0.0,4.56,20.22,699.91,0.0,100000.0
0.0,14.63,103.76,0.0,4.44,19.08,0.0,0.0,100000.0
0.0,13.9,98.53,0.0,4.41,18.31,1.58,0.0,100000.0
0.0,13.13,93.33,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.97,88.13,0.0,4.58,17.55,227.9,0.0,100000.0
0.0,12.75,82.74,0.0,4.8,17.55,172.24,0.0,100000.0
0.0,14.98,77.09,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.48,0.0,6.36,22.89,227.72,1.44,100000.0
0.0,8.8,63.0,0.0,5.37,26.24,1.58,12.06,100000.0
0.0,1.26,56.68,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.28,9.05,0.0,27.85,851.51,36.9,100000.0
0.0,0.0,62.52,16.88,0.0,29.38,324.16,46.26,100000.0
0.0,0.0,76.03,22.2,0.0,29.76,225.27,51.96,100000.0
0.0,0.0,93.79,25.33,0.0,28.61,1.58,53.94,100000.0
0.0,0.0,114.05,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.29,19.34,0.0,25.18,245.28,44.52,100000.0
0.0,0.0,149.76,9.7,0.0,24.8,0.0,34.5,100000.0
0.0,1.58,157.53,0.0,1.45,25.18,162.46,22.14,100000.0
0.0,15.01,155.82,0.0,6.85,31.28,213.96,9.42,100000.0
0.0,29.18,147.75,0.0,8.61,38.15,1.58,0.36,100000.0
0.0,29.52,137.62,0.0,7.48,37.01,851.53,0.0,100000.0
0.0,26.46,128.82,0.0,6.35,32.81,498.81,0.0,100000.0
0.0,22.34,121.34,0.0,5.51,27.85,77.62,0.0,100000.0
0.0,18.01,114.86,0.0,4.88,22.89,0.0,0.0,100000.0
0.0,15.66,109.12,0.0,4.56,20.22,1.58,0.0,100000.0
0.0,14.63,103.75,0.0,4.44,19.08,225.29,0.0,100000.0
0.0,13.9,98.53,0.0,4.41,18.31,1.11,0.0,100000.0
0.0,13.13,93.33,0.0,4.42,17.55,225.48,0.0,100000.0
0.0,12.97,88.13,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.74,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.98,77.09,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.48,0.0,6.36,22.89,0.0,1.44,100000.0
0.0,8.8,63.0,0.0,5.37,26.24,225.4,12.06,100000.0
0.0,1.26,56.68,0.0,1.19,27.47,1.59,25.02,100000.0
0.0,0.0,55.28,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.52,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.03,22.2,0.0,29.76,324.18,51.96,100000.0
0.0,0.0,93.79,25.33,0.0,28.61,198.01,53.94,100000.0
0.0,0.0,114.05,25.3,0.0,25.94,193.11,51.24,100000.0
0.0,0.0,134.29,19.34,0.0,25.18,245.21,44.52,100000.0
0.0,0.0,149.76,9.7,0.0,24.8,699.49,34.5,100000.0
0.0,1.58,157.52,0.0,1.45,25.18,851.47,22.14,100000.0
0.0,15.01,155.81,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.75,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.52,137.62,0.0,7.48,37.01,0.0,0.0,100000.0
0.0,26.46,128.82,0.0,6.35,32.81,211.62,0.0,100000.0
0.0,22.34,121.34,0.0,5.51,27.85,193.18,0.0,100000.0
0.0,18.01,114.86,0.0,4.88,22.89,0.0,0.0,100000.0
0.0,15.66,109.12,0.0,4.56,20.22,77.65,0.0,100000.0
0.0,14.63,103.75,0.0,4.44,19.08,77.54,0.0,100000.0
0.0,13.9,98.52,0.0,4.41,18.31,77.55,0.0,100000.0
0.0,13.13,93.33,0.0,4.42,17.55,2.51,0.0,100000.0
0.0,12.97,88.13,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.74,0.0,4.8,17.55,227.7,0.0,100000.0
0.0,14.98,77.09,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.48,0.0,6.36,22.89,1.59,1.44,100000.0
0.0,8.8,63.0,0.0,5.37,26.24,699.92,12.06,100000.0
0.0,1.26,56.68,0.0,1.19,27.47,245.25,25.02,100000.0
0.0,0.0,55.28,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.52,16.88,0.0,29.38,227.84,46.26,100000.0
0.0,0.0,76.03,22.2,0.0,29.76,699.81,51.96,100000.0
0.0,0.0,93.79,25.33,0.0,28.61,225.26,53.94,100000.0
0.0,0.0,114.05,25.3,0.0,25.94,2.51,51.24,100000.0
0.0,0.0,134.29,19.34,0.0,25.18,172.24,44.52,100000.0
0.0,0.0,149.76,9.7,0.0,24.8,245.19,34.5,100000.0
0.0,1.58,157.52,0.0,1.45,25.18,172.24,22.14,100000.0
0.0,15.01,155.81,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.75,0.0,8.61,38.15,324.38,0.36,100000.0
0.0,29.52,137.62,0.0,7.48,37.01,324.24,0.0,100000.0
0.0,26.46,128.81,0.0,6.35,32.81,699.35,0.0,100000.0
0.0,22.34,121.34,0.0,5.51,27.85,0.0,0.0,100000.0
0.0,18.01,114.86,0.0,4.88,22.89,1.59,0.0,100000.0
0.0,15.66,109.11,0.0,4.56,20.22,77.79,0.0,100000.0
0.0,14.63,103.75,0.0,4.44,19.08,193.14,0.0,100000.0
0.0,13.9,98.52,0.0,4.41,18.31,172.57,0.0,100000.0
0.0,13.13,93.33,0.0,4.42,17.55,168.22,0.0,100000.0
0.0,12.97,88.13,0.0,4.58,17.55,699.76,0.0,100000.0
0.0,12.75,82.74,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.98,77.09,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.48,0.0,6.36,22.89,0.0,1.44,100000.0
0.0,8.8,62.99,0.0,5.37,26.24,0.0,12.06,100000.0
0.0,1.26,56.68,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.28,9.05,0.0,27.85,214.04,36.9,100000.0
0.0,0.0,62.52,16.88,0.0,29.38,225.37,46.26,100000.0
0.0,0.0,76.02,22.2,0.0,29.76,162.45,51.96,100000.0
0.0,0.0,93.79,25.33,0.0,28.61,699.99,53.94,100000.0
0.0,0.0,114.05,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.29,19.34,0.0,25.18,224.37,44.52,100000.0
0.0,0.0,149.76,9.7,0.0,24.8,162.66,34.5,100000.0
0.0,1.58,157.52,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.81,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.75,0.0,8.61,38.15,699.65,0.36,100000.0
0.0,29.52,137.62,0.0,7.48,37.01,0.0,0.0,100000.0
0.0,26.46,128.81,0.0,6.35,32.81,851.51,0.0,100000.0
0.0,22.34,121.34,0.0,5.51,27.85,324.34,0.0,100000.0
0.0,18.01,114.85,0.0,4.88,22.89,699.86,0.0,100000.0
0.0,15.66,109.11,0.0,4.56,20.22,77.86,0.0,100000.0
0.0,14.63,103.75,0.0,4.44,19.08,323.93,0.0,100000.0
0.0,13.9,98.52,0.0,4.41,18.31,851.52,0.0,100000.0
0.0,13.13,93.33,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.97,88.12,0.0,4.58,17.55,2.51,0.0,100000.0
0.0,12.75,82.74,0.0,4.8,17.55,77.7,0.0,100000.0
0.0,14.98,77.09,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.09,70.47,0.0,6.36,22.89,871.03,1.44,100000.0
0.0,8.8,62.99,0.0,5.37,26.24,1.59,12.06,100000.0
0.0,1.26,56.67,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.28,9.05,0.0,27.85,77.79,36.9,100000.0
0.0,0.0,62.52,16.88,0.0,29.38,231.2,46.26,100000.0
0.0,0.0,76.02,22.2,0.0,29.76,245.21,51.96,100000.0
0.0,0.0,93.79,25.33,0.0,28.61,0.0,53.94,100000.0
